name;Porosity (%);344.3;345.9;347.4;349.0;350.6;352.2;353.8;355.4;356.9;358.5;360.1;361.6;363.2;364.8;366.4;367.9;369.5;371.1;372.6;374.2;375.8;377.4;378.9;380.5;382.0;383.6;385.2;386.7;388.3;389.8;391.4;392.9;394.5;396.1;397.6;399.2;400.7;402.3;403.8;405.4;406.9;408.5;410.0;411.6;413.1;414.6;416.2;417.7;419.3;420.8;422.4;423.9;425.4;427.0;428.5;430.0;431.6;433.1;434.6;436.2;437.7;439.2;440.8;442.3;443.8;445.4;446.9;448.4;449.9;451.4;453.0;454.5;456.0;457.5;459.1;460.6;462.1;463.6;465.1;466.6;468.2;469.7;471.2;472.7;474.2;475.7;477.2;478.7;480.2;481.8;483.3;484.8;486.3;487.8;489.3;490.8;492.3;493.8;495.3;496.8;498.3;499.8;501.3;502.8;504.3;505.8;507.3;508.8;510.2;511.7;513.2;514.7;516.2;517.7;519.2;520.7;522.1;523.6;525.1;526.6;528.1;529.5;531.0;532.5;534.0;535.5;536.9;538.4;539.9;541.4;542.8;544.3;545.8;547.2;548.7;550.2;551.6;553.1;554.6;556.0;557.5;559.0;560.4;561.9;563.4;564.8;566.3;567.7;569.2;570.6;572.1;573.5;575.0;576.4;577.9;579.3;580.8;582.2;583.7;585.1;586.6;588.0;589.5;590.9;592.3;593.8;595.2;596.7;598.1;599.5;601.0;602.4;603.8;605.3;606.7;608.1;609.6;611.0;612.4;613.8;615.3;616.7;618.1;619.5;621.0;622.4;623.8;625.2;626.6;628.0;629.5;630.9;632.3;633.7;635.1;636.5;637.9;639.3;640.7;642.1;643.5;644.9;646.4;647.8;649.1;650.5;651.9;653.3;654.7;656.1;657.5;658.9;660.3;661.7;663.1;664.5;665.9;667.2;668.6;670.0;671.4;672.8;674.1;675.5;676.9;678.3;679.6;681.0;682.4;683.8;685.1;686.5;687.9;689.2;690.6;692.0;693.3;694.7;696.1;697.4;698.8;700.1;701.5;702.8;704.2;705.5;706.9;708.2;709.6;710.9;712.3;713.6;715.0;716.3;717.7;719.0;720.3;721.7;723.0;724.4;725.7;727.0;728.3;729.7;731.0;732.3;733.6;735.0;736.3;737.6;738.9;740.3;741.6;742.9;744.2;745.5;746.8;748.1;749.5;750.8;752.1;753.4;754.7;756.0;757.3;758.6;759.9;761.2;762.5;763.8;765.1;766.4;767.6;768.9;770.2;771.5;772.8;774.1;775.4;776.6;777.9;779.2;780.5;781.7;783.0;784.3;785.5;786.8;788.1;789.4;790.6;791.9;793.1;794.4;795.7;796.9;798.2;799.4;800.7;801.9;803.2;804.4;805.7;806.9;808.2;809.4;810.6;811.9;813.1;814.4;815.6;816.8;818.1;819.3;820.5;821.8;823.0;824.2;825.4;826.6;827.9;829.1;830.3;831.5;832.7;833.9;835.1;836.4;837.6;838.8;840.0;841.2;842.4;843.6;844.8;846.0;847.1;848.4;849.5;850.7;851.9;853.1;854.3;855.5;856.6;857.8;859.0;860.2;861.4;862.5;863.7;864.9;866.0;867.2;868.4;869.5;870.7;871.9;873.0;874.2;875.3;876.5;877.6;878.8;879.9;881.1;882.2;883.4;884.5;885.6;886.8;887.9;889.1;890.2;891.3;892.5;893.6;894.7;895.8;897.0;898.1;899.2;900.3;901.4;902.5;903.7;904.8;905.9;907.0;908.1;909.2;910.3;911.4;912.5;913.6;914.7;915.8;916.9;918.0;919.1;920.2;921.2;922.3;923.4;924.5;925.6;926.6;927.7;928.8;929.9;930.9;932.0;933.1;934.1;935.2;936.3;937.3;938.4;939.5;940.5;941.5;942.6;943.7;944.7;945.8;946.8;947.8;948.3;948.9;949.9;951.0;952.0;952.3;953.0;954.1;955.1;956.1;956.3;957.1;958.2;959.2;960.2;960.3;961.2;962.2;963.3;964.3;965.3;966.3;967.3;968.3;969.3;970.3;971.3;972.3;973.3;974.3;975.3;976.3;977.3;978.3;979.3;980.2;980.3;981.3;982.3;983.2;984.2;985.2;986.2;987.1;988.1;988.2;989.1;990.1;991.0;992.0;992.2;993.0;993.9;994.9;995.9;996.2;996.8;997.8;998.7;999.7;1000.2;1000.6;1001.6;1002.5;1003.5;1004.2;1004.4;1005.4;1006.3;1007.2;1008.1;1008.2;1009.1;1010.0;1011.0;1011.9;1012.1;1016.1;1020.1;1024.1;1028.0;1032.0;1036.0;1039.9;1043.9;1047.9;1051.8;1055.8;1059.8;1063.7;1067.7;1071.6;1075.6;1079.5;1083.5;1087.5;1091.4;1095.3;1099.3;1103.2;1107.2;1111.1;1115.0;1119.0;1122.9;1126.9;1130.8;1134.7;1138.7;1142.6;1146.5;1150.4;1154.3;1158.3;1162.2;1166.1;1170.0;1173.9;1177.8;1181.8;1185.7;1189.6;1193.5;1197.4;1201.3;1205.2;1209.1;1213.0;1216.8;1220.8;1224.6;1228.5;1232.4;1236.3;1240.2;1244.0;1247.9;1251.8;1255.7;1259.6;1263.4;1267.3;1271.2;1275.0;1278.9;1282.8;1286.6;1290.5;1294.3;1298.2;1302.0;1305.9;1309.7;1313.6;1317.4;1321.2;1325.1;1328.9;1332.8;1336.6;1340.4;1344.2;1348.1;1351.9;1355.7;1359.5;1363.4;1367.2;1371.0;1374.8;1378.6;1382.4;1386.2;1390.0;1393.8;1397.6;1401.4;1405.2;1409.0;1412.8;1416.6;1420.4;1424.2;1427.9;1431.7;1435.5;1439.2;1443.0;1446.8;1450.6;1454.3;1458.1;1461.8;1465.6;1469.4;1473.1;1476.9;1480.6;1484.4;1488.1;1491.8;1495.6;1499.3;1503.0;1506.8;1510.5;1514.2;1518.0;1521.7;1525.4;1529.1;1532.8;1536.5;1540.3;1544.0;1547.7;1551.4;1555.1;1558.8;1562.5;1566.2;1569.8;1573.5;1577.2;1580.9;1584.6;1588.2;1591.9;1595.6;1599.3;1602.9;1606.6;1610.3;1613.9;1617.6;1621.2;1624.9;1628.5;1632.2;1635.8;1639.5;1643.1;1646.7;1650.4;1654.0;1657.6;1661.2;1664.9;1668.5;1672.1;1675.7;1679.3;1682.9;1686.5;1690.1;1693.7;1697.3;1700.9;1704.5;1708.1;1711.7;1715.3;1718.8;1722.4;1726.0;1729.6;1733.1;1736.7;1740.3;1743.8;1747.4;1750.9;1754.5;1758.0;1761.6;1765.1;1768.7;1772.2;1775.7;1779.2;1782.8;1786.3;1789.8;1793.3;1796.9;1800.4;1803.9;1807.4;1810.9;1814.4;1817.9;1821.4;1824.9;1828.4;1831.8;1835.3;1838.8;1842.3;1845.8;1849.2;1852.7;1856.2;1859.6;1863.1;1864.8;1866.5;1867.7;1870.0;1870.5;1873.3;1873.4;1876.2;1876.9;1879.0;1880.3;1881.8;1883.7;1884.6;1887.2;1887.5;1890.3;1890.6;1893.1;1894.0;1895.9;1897.5;1898.7;1900.9;1901.5;1904.3;1907.1;1909.9;1912.7;1915.5;1918.3;1921.1;1923.8;1926.6;1929.4;1932.2;1935.0;1937.7;1940.5;1943.3;1946.0;1948.8;1951.6;1954.3;1957.1;1959.8;1962.6;1965.3;1968.1;1970.8;1973.6;1976.3;1979.0;1981.8;1984.5;1987.2;1990.0;1992.7;1995.4;1998.1;2000.8;2003.5;2006.2;2009.0;2011.7;2014.4;2017.1;2019.8;2022.5;2025.2;2027.8;2030.5;2033.2;2035.9;2038.6;2041.2;2043.9;2046.6;2049.3;2051.9;2054.6;2057.2;2059.9;2062.6;2065.2;2067.9;2070.5;2073.2;2075.8;2078.4;2081.1;2083.7;2086.4;2089.0;2091.6;2094.2;2096.9;2099.5;2102.1;2104.7;2107.3;2109.9;2112.5;2115.2;2117.8;2120.3;2122.9;2125.5;2128.1;2130.7;2133.3;2135.9;2138.5;2141.0;2143.6;2146.2;2148.8;2151.3;2153.9;2156.5;2159.0;2161.6;2164.1;2166.7;2169.2;2171.8;2174.3;2176.9;2179.4;2181.9;2184.5;2187.0;2189.5;2192.0;2194.6;2197.1;2199.6;2202.1;2204.6;2207.1;2209.6;2212.1;2214.6;2217.1;2219.6;2222.1;2224.6;2227.1;2229.6;2232.1;2234.6;2237.0;2239.5;2242.0;2244.4;2246.9;2249.4;2251.8;2254.3;2256.7;2259.2;2261.6;2264.1;2266.5;2269.0;2271.4;2273.8;2276.3;2278.7;2281.1;2283.5;2286.0;2288.4;2290.8;2293.2;2295.6;2298.0;2300.4;2302.8;2305.2;2307.6;2310.0;2312.4;2314.8;2317.2;2319.6;2321.9;2324.3;2326.7;2329.1;2331.4;2333.8;2336.2;2338.5;2340.9;2343.2;2345.6;2347.9;2350.3;2352.6;2355.0;2357.3;2359.6;2362.0;2364.3;2366.6;2368.9;2371.3;2373.6;2375.9;2378.2;2380.5;2382.8;2385.1;2387.4;2389.7;2392.0;2394.3;2396.6;2398.9;2401.2;2403.4;2405.7;2408.0;2410.3;2412.5;2414.8;2417.1;2419.3;2421.6;2423.8;2426.1;2428.3;2430.6;2432.8;2435.1;2437.3;2439.5;2441.8;2444.0;2446.2;2448.4;2450.7;2452.9;2455.1;2457.3;2459.5;2461.7;2463.9;2466.1;2468.3;2470.5;2472.7;2474.9;2477.1;2479.2;2481.4;2483.6;2485.8;2487.9;2490.1;2492.3;2494.4;2496.6;2498.8;2500.9;2503.1
CR_01_00001.sed;8,31;35,2963;34,3449;34,9959;35,0438;34,2304;34,8607;33,8583;33,7362;33,1223;33,4863;32,8165;30,8864;30,8882;30,4167;30,1884;29,8599;28,9785;28,4084;28,4765;28,0478;27,9825;27,7072;27,5887;27,1621;26,9586;27,387;27,3458;27,4279;27,6796;27,7887;28,0875;27,8056;28,1939;28,2072;28,6202;29,102;29,4555;28,5884;28,3626;28,1473;28,2365;28,593;28,6486;29,0464;28,944;29,2618;29,3292;29,432;29,4834;29,7863;30,0462;30,1905;30,4477;30,5403;30,8305;31,0099;31,3971;31,5888;31,8314;32,1274;32,4346;32,6797;32,8976;33,0344;33,2723;33,4656;33,6864;33,9283;34,0529;34,2399;34,4069;34,5671;34,6538;34,8142;34,9384;35,012;35,1141;35,2467;35,3414;35,456;35,5553;35,5763;35,7095;35,8182;35,8417;36,0111;36,1049;36,2467;36,3491;36,4896;36,6456;36,7468;36,9011;37,0298;37,162;37,3372;37,5418;37,6669;37,8533;38,0254;38,2258;38,4255;38,6342;38,8328;39,0335;39,2081;39,4024;39,6205;39,8163;40,0239;40,2622;40,4833;40,7108;40,9198;41,1743;41,3916;41,6312;41,8508;42,0767;42,2973;42,5379;42,7765;42,9892;43,2101;43,4423;43,6374;43,853;44,0488;44,2717;44,4507;44,6389;44,811;45,0134;45,2107;45,403;45,6054;45,7752;45,9394;46,0994;46,2583;46,4034;46,5605;46,7017;46,8508;46,9972;47,1297;47,2489;47,3978;47,5186;47,634;47,7527;47,8666;47,9907;48,0976;48,1958;48,2823;48,3852;48,4732;48,5539;48,6401;48,7198;48,8004;48,8859;48,9388;49,0132;49,0904;49,1673;49,2359;49,2998;49,3751;49,4119;49,4915;49,5432;49,597;49,6433;49,6952;49,7537;49,8094;49,8466;49,8961;49,9476;49,9966;50,0496;50,0959;50,123;50,1639;50,2022;50,2559;50,3011;50,3419;50,3816;50,4292;50,4581;50,5044;50,5389;50,5707;50,6055;50,6491;50,6886;50,7225;50,7499;50,7923;50,8313;50,8703;50,9098;50,9463;50,9826;51,0352;51,0605;51,0944;51,1374;51,1615;51,2033;51,2359;51,276;51,2927;51,346;51,3858;51,4146;51,4432;51,4686;51,4954;51,5352;51,5697;51,6152;51,6399;51,6634;51,6818;51,7247;51,7551;51,7847;51,8085;51,8358;51,8793;51,9047;51,9198;51,9466;51,9699;51,9872;52,0412;52,0689;52,0864;52,1214;52,146;52,1674;52,1855;52,2195;52,2351;52,2522;52,2635;52,3058;52,3268;52,347;52,3619;52,3751;52,4164;52,4459;52,4477;52,4712;52,5051;52,5134;52,5467;52,5662;52,5904;52,6203;52,6316;52,6711;52,6974;52,7129;52,7396;52,7514;52,7901;52,804;52,8333;52,8571;52,8611;52,9081;52,9482;52,9679;52,9766;52,9947;53,009;53,03;53,0518;53,1123;53,1248;53,1863;53,2046;53,2522;53,2877;53,2926;53,3295;53,3395;53,3442;53,393;53,3998;53,4272;53,4539;53,4867;53,515;53,5359;53,5792;53,5887;53,6198;53,6488;53,671;53,7024;53,7192;53,7543;53,7607;53,7907;53,8127;53,8299;53,8789;53,8912;53,9059;53,9439;53,9503;53,9706;54,008;54,001;54,0196;54,0184;54,0315;54,0768;54,0694;54,1041;54,1085;54,1232;54,1462;54,139;54,1487;54,1687;54,1646;54,1788;54,1875;54,1765;54,2041;54,2259;54,2132;54,2163;54,219;54,2204;54,2335;54,2346;54,2054;54,2094;54,2141;54,2117;54,2243;54,2424;54,2185;54,2273;54,203;54,1693;54,1867;54,1789;54,1902;54,1786;54,1642;54,168;54,1705;54,1449;54,1497;54,1625;54,1545;54,1634;54,1384;54,0955;54,0984;54,0973;54,0769;54,0581;54,0832;54,0495;54,025;54,031;53,9811;53,9855;54,0313;54,0376;53,9936;53,974;53,9668;53,9541;53,9199;53,9194;53,8924;53,914;53,9346;53,9355;53,9338;53,8799;53,8968;53,9002;53,8903;53,908;53,8651;53,8885;53,8668;53,8245;53,924;53,8626;53,8358;53,8229;53,8337;53,8317;53,7577;53,8047;53,7647;53,7716;53,8103;53,8116;53,7997;53,7726;53,7926;53,7729;53,7829;53,8044;53,8482;53,812;53,8126;53,7742;53,8292;53,7949;53,8097;53,8144;53,7489;53,8115;53,8618;53,8493;53,8545;53,8141;53,8292;53,875;53,8562;53,8248;53,8387;53,8722;53,8615;53,8514;53,8838;53,8645;53,9599;53,9077;53,9074;53,9382;53,8994;53,8529;53,8941;53,8798;53,9591;53,9447;53,9111;53,8974;53,9232;53,8561;53,8654;53,9027;53,9316;53,939;53,9468;53,9421;53,8998;53,9863;53,9544;53,9042;53,9263;54,0347;54,0398;53,9788;53,9338;54,0028;54,0683;54,0476;53,9905;54,1181;54,0893;54,0589;54,0579;54,1635;54,1042;54,1024;54,1022;54,1375;54,2064;54,0882;54,1373;54,0878;54,1949;54,2447;54,0587;54,0705;54,1766;54,2375;54,3592;54,2662;54,2872;54,3582;54,2876;54,3709;54,3939;54,436;54,4992;54,3326;54,3645;54,347;54,3428;54,3503;54,369;54,3858;54,4045;54,4176;54,4232;54,451;54,476;54,501;54,526;54,5273;54,5392;54,5511;54,5643;54,5762;54,5789;54,6319;54,6639;54,6804;54,7249;54,8004;54,823;54,8236;54,8632;54,9175;54,9223;54,9519;54,9913;55,028;55,0696;55,1068;55,1296;55,1727;55,2524;55,3014;55,329;55,3858;55,4243;55,4802;55,5603;55,6143;55,6645;55,6816;55,7108;55,7951;55,8907;55,9463;55,9717;55,9866;56,0656;56,14;56,1724;56,2291;56,2919;56,3874;56,4758;56,56;56,6492;56,7306;56,8153;56,8676;56,9448;57,0438;57,1214;57,1847;57,2647;57,3506;57,4275;57,5083;57,6099;57,7005;57,7571;57,8274;57,8927;57,9575;58,0631;58,1804;58,2476;58,2924;58,3609;58,4659;58,5523;58,5955;58,6423;58,7364;58,8101;58,8463;58,9392;59,0435;59,089;59,1326;59,1984;59,2476;59,2886;59,3169;59,34;59,4029;59,4663;59,5321;59,5893;59,6088;59,675;59,7181;59,6981;59,7523;59,8033;59,8124;59,7979;59,7522;59,6814;59,5278;59,3282;59,0729;58,7127;58,2861;57,766;57,2734;56,8833;56,5639;56,4247;56,5028;56,6671;56,8586;57,0319;57,1859;57,3354;57,5029;57,6291;57,7322;57,8233;57,9143;57,9833;58,0698;58,1857;58,3249;58,4897;58,6906;58,8683;59,0288;59,2183;59,3611;59,5247;59,6764;59,7943;59,933;60,1112;60,2537;60,3597;60,4167;60,4893;60,6569;60,8155;60,9237;61,0464;61,1789;61,2387;61,2792;61,3427;61,4108;61,524;61,6803;61,7881;61,8346;61,8661;61,8821;61,9148;61,975;62,0725;62,1359;62,1561;62,2395;62,34;62,3698;62,42;62,4991;62,5274;62,5636;62,5992;62,639;62,6426;62,6736;62,7059;62,7176;62,7499;62,795;62,9062;62,9861;62,9846;63,0405;63,1319;63,1436;63,1672;63,2351;63,3048;63,2844;63,3047;63,3706;63,3395;63,326;63,3679;63,3442;63,3342;63,3623;63,3245;63,2898;63,2837;63,3203;63,3553;63,3266;63,2676;63,2411;63,2581;63,2761;63,2538;63,207;63,1652;63,1526;63,1417;63,119;63,1263;63,1523;63,1472;63,0934;63,0577;63,0456;63,0219;63,0458;63,0643;62,991;62,9283;62,9807;62,9966;62,9613;62,982;62,9917;62,8449;62,7569;62,724;62,6273;62,473;62,3501;62,1758;61,9655;61,883;61,8005;61,7507;61,6552;61,6211;61,4302;61,4234;61,3152;61,2881;61,1198;61,0158;60,7085;60,2332;59,9296;58,8721;58,7316;57,3354;57,2004;56,075;55,64;54,7217;53,9393;53,3525;52,4916;52,2567;51,3247;50,6873;50,3917;50,3032;50,4527;50,6963;51,059;51,4;51,7051;52,0148;52,2045;52,3681;52,5831;52,8757;53,1283;53,2483;53,4081;53,5626;53,7698;54,0113;54,2075;54,425;54,6609;54,884;55,1419;55,4132;55,6738;55,9295;56,2197;56,5342;56,8156;57,1162;57,4843;57,8316;58,1399;58,4833;58,7723;59,0657;59,3856;59,7229;60,0733;60,4045;60,6462;60,8687;61,1655;61,4437;61,7576;62,0108;62,2334;62,4924;62,7502;62,9858;63,1754;63,4086;63,6331;63,797;63,9364;64,0802;64,2567;64,4464;64,6227;64,7388;64,8643;65,02;65,2262;65,3694;65,4499;65,5449;65,6853;65,8364;65,9978;66,193;66,2671;66,3406;66,4972;66,5932;66,6959;66,8322;66,9354;67,0717;67,2002;67,3228;67,4186;67,5118;67,5909;67,5747;67,6453;67,6891;67,739;67,7238;67,6079;67,5938;67,5215;67,5032;67,4383;67,3031;67,1924;67,0416;66,8944;66,8085;66,6806;66,4618;66,235;65,9955;65,7267;65,4497;65,2633;64,9506;64,585;64,1725;63,6678;63,1803;62,7385;62,2716;61,8524;61,5135;61,3019;61,161;61,0428;61,0526;61,1196;61,24;61,3118;61,262;61,2525;61,2244;61,1345;61,0764;61,0474;60,9679;60,8566;60,7564;60,6596;60,5582;60,4977;60,4087;60,2077;60,0841;60,0872;59,9601;59,7842;59,6373;59,6227;59,5393;59,4567;59,3766;59,1135;58,9332;58,7765;58,644;58,5676;58,2767;58,0649;57,8944;57,6589;57,417;57,2373;56,9629;56,7275;56,5087;56,2765;56,1586;55,9452;56,0135;56,2521;56,3986;56,6429;56,8541;57,1462;57,5618;57,9619;58,3621;58,7802;59,0327;59,3572;59,7235;59,8183;59,8441;59,8395;59,7746;59,7669;59,79;59,6804;59,4406;59,3588;59,1515;59,0188;58,8299;58,6873;58,6705;58,6379;58,5331;58,3641;58,1006;57,8065;57,8844;57,8738;57,3746;57,3284;57,2774;56,8658;56,5894;56,324;56,1402;55,7729;55,5332;55,3316;54,8962;54,4368;54,0934;53,9109;53,8461;53,3191;52,6729;52,4541;52,2456;51,8134;51,3198;51,092;50,8467;50,4706;50,4454;50,0266;49,6339;49,616;49,4239;49,4537;49,3458;48,7572;48,5081;48,8795;48,636;47,9706;47,8585;47,5866;47,2802;47,02;46,7335;46,6095;46,7367;46,4254;45,9981
